3/15/10,24.44444444,0,4.826,44.44171338,4,4068.583333,0.25780718
3/16/10,27.22222222,0,5.334,42.21962771,5,4068.583333,0.25780718
3/17/10,29.44444444,0,4.826,40.10864633,6,4068.583333,0.25780718
3/18/10,28.33333333,0,5.588,38.10321401,7,4068.583333,0.25780718
3/19/10,25,0.03175,6.858,36.22980331,0,4068.583333,0.25780718
3/20/10,22.77777778,0,5.588,34.41831315,1,4068.583333,0.25780718
3/21/10,25.55555556,0,4.318,32.69739749,2,4068.583333,0.25780718
3/22/10,28.33333333,0,7.62,31.06252761,3,4068.583333,0.25780718
3/23/10,20,4.953,3.302,34.46240123,0,4068.583333,0.25780718
3/24/10,22.77777778,0,4.318,32.73928117,1,4068.583333,0.25780718
3/25/10,25.55555556,0,3.81,31.10231711,2,4068.583333,0.25780718
3/26/10,23.88888889,0,5.842,29.54720126,3,4068.583333,0.25780718
3/27/10,24.44444444,0,4.826,28.06984119,4,4068.583333,0.25780718
3/28/10,26.66666667,0,5.588,26.66634913,5,4068.583333,0.25780718
3/29/10,28.88888889,0,6.604,25.33303168,6,4068.583333,0.25780718
3/30/10,30.55555556,0,6.096,24.06638009,7,4068.583333,0.25780718
3/31/10,28.88888889,0,5.588,22.86306109,8,4068.583333,0.25780718
4/1/10,20,0.03175,8.128,21.75165803,0,4068.583333,0.25780718
4/2/10,21.11111111,0,4.826,20.66407513,1,4068.583333,0.25780718
4/3/10,26.11111111,0,7.62,19.63087138,2,4068.583333,0.25780718
4/4/10,28.33333333,0,4.826,18.64932781,3,4068.583333,0.25780718
4/5/10,27.22222222,0,6.604,17.71686142,4,4068.583333,0.25780718
4/6/10,25.55555556,0,8.382,16.83101835,5,4068.583333,0.25780718
4/7/10,25,0,7.874,15.98946743,6,4068.583333,0.25780718
4/8/10,30,0,8.128,15.18999406,7,4068.583333,0.25780718
4/9/10,30,0,8.128,14.43049435,8,4068.583333,0.25780718
4/10/10,31.11111111,0,6.35,13.70896964,9,4068.583333,0.25780718
4/11/10,31.66666667,0,6.096,13.02352116,10,4068.583333,0.25780718
4/12/10,28.33333333,0,9.398,12.3723451,11,4068.583333,0.25780718
4/13/10,23.88888889,0,7.366,11.75372784,12,4068.583333,0.25780718
4/14/10,28.33333333,0,6.858,11.16604145,13,4068.583333,0.25780718
4/15/10,32.77777778,0,1.778,10.60773938,14,4068.583333,0.25780718
4/16/10,29.44444444,0,3.556,10.07735241,15,4068.583333,0.25780718
4/17/10,32.22222222,0,4.572,9.573484789,16,4068.583333,0.25780718
4/18/10,35.55555556,0,6.096,9.094810549,17,4068.583333,0.25780718
4/19/10,31.11111111,0,5.08,8.640070022,18,4068.583333,0.25780718
4/20/10,31.66666667,0,7.366,8.208066521,19,4068.583333,0.25780718
4/21/10,25,0,8.89,7.797663195,20,4068.583333,0.25780718
4/22/10,19.44444444,0.254,5.334,7.661780035,0,4068.583333,0.25780718
4/23/10,22.22222222,0,5.334,7.278691033,1,4068.583333,0.25780718
4/24/10,27.22222222,0,3.81,6.914756481,2,4068.583333,0.25780718
4/25/10,31.66666667,0,9.652,6.569018657,3,4068.583333,0.25780718
4/26/10,33.33333333,0,7.62,6.240567725,4,4068.583333,0.25780718
4/27/10,35,0,8.89,5.928539338,5,4068.583333,0.25780718
4/28/10,32.77777778,0,8.382,5.632112371,6,4068.583333,0.25780718
4/29/10,22.77777778,0,11.43,5.350506753,7,4068.583333,0.25780718
4/30/10,23.33333333,0,7.62,5.082981415,8,4068.583333,0.25780718
5/1/10,27.22222222,0,11.43,4.828832344,9,4068.583333,0.25780718
5/2/10,27.77777778,0,8.89,4.587390727,10,4068.583333,0.25780718
5/3/10,28.88888889,0,6.096,4.358021191,11,4068.583333,0.25780718
5/4/10,33.33333333,0,6.604,4.140120131,12,4068.583333,0.25780718
5/5/10,36.66666667,0,9.652,3.933114125,13,4068.583333,0.25780718
5/6/10,34.44444444,0,11.43,3.736458418,14,4068.583333,0.25780718
5/7/10,35,0,10.414,3.549635498,15,4068.583333,0.25780718
5/8/10,36.11111111,0,5.08,3.372153723,16,4068.583333,0.25780718
5/9/10,34.44444444,0,12.7,3.203546037,17,4068.583333,0.25780718
5/10/10,28.33333333,0,8.89,3.043368735,18,4068.583333,0.25780718
5/11/10,25.55555556,0,6.35,2.891200298,19,4068.583333,0.25780718
5/12/10,27.77777778,0,12.7,2.746640283,20,4068.583333,0.25780718
5/13/10,30.55555556,0,8.128,2.609308269,21,4068.583333,0.25780718
5/14/10,32.77777778,0,7.874,2.478842855,22,4068.583333,0.25780718
